year,cod_dpto,cod_mpio,Name_mun,depto,Labor,ibc_sal,PET,pib_dpto_const_base2000,pib_dpto_corr,DIP_dpto,infl_dpto,grado_importancia,addval,weight,pib_mun_corr,pib_mun_const,DIP_mun,TO,TD_Dpto,TO_Dpto,TGP_Dpto
2015,15,15464,MONGUA,BOYACA,224.9166667,670554.3869,3714,,,,,,,,,,,6.055914402,,,
2013,15,15466,MONGUI,BOYACA,59.08333333,691324.5663,3938,13431,20215,1.505100131,,7,38.64480256,0.001851692,37.4319458,24.8700695,1.505100131,1.500338554,8.904809952,53.15066147,58.34628677
2014,15,15466,MONGUI,BOYACA,83.5,699832.728,3937,13974,22226,1.59052527,5.675711155,7,38.64480256,0.001851692,41.15569687,25.87553787,1.59052527,2.120904207,7.451620579,56.2533989,60.78269577
2015,15,15466,MONGUI,BOYACA,97.83333333,828529.6036,3942,,,,,,,,,,,2.48181963,,,
2013,15,15469,MONIQUIRA,BOYACA,1116.916667,654712.1181,17169,13431,20215,1.505100131,,5,243.8942896,0.011686358,236.2397308,156.9594727,1.505100131,6.505426407,8.904809952,53.15066147,58.34628677
2014,15,15469,MONIQUIRA,BOYACA,1221.5,688982.8155,17143,13974,22226,1.59052527,5.675711155,5,243.8942896,0.011686358,259.7409973,163.3051605,1.590525389,7.125357151,7.451620579,56.2533989,60.78269577
2015,15,15469,MONIQUIRA,BOYACA,1340.5,715992.5146,17106,,,,,,,,,,,7.836431503,,,
2013,15,15476,MOTAVITA,BOYACA,80.16666667,643751.3189,6057,13431,20215,1.505100131,,7,55.03045046,0.002636821,53.30333328,35.41514206,1.505100131,1.323537469,8.904809952,53.15066147,58.34628677
2014,15,15476,MOTAVITA,BOYACA,103.3333333,659950.7307,6192,13974,22226,1.59052527,5.675711155,7,55.03045046,0.002636821,58.60597992,36.84693527,1.59052527,1.668820024,7.451620579,56.2533989,60.78269577
2015,15,15476,MOTAVITA,BOYACA,98.16666667,722495.7845,6341,,,,,,,,,,,1.548125982,,,
2013,15,15480,MUZO,BOYACA,255,595525.3503,7313,13431,20215,1.505100131,,7,77.35450425,0.003706493,74.92675018,49.78190613,1.505100012,3.486941099,8.904809952,53.15066147,58.34628677
2014,15,15480,MUZO,BOYACA,350.4166667,613230.5827,7243,13974,22226,1.59052527,5.675711155,7,77.35450425,0.003706493,82.38050842,51.79452896,1.59052527,4.838004589,7.451620579,56.2533989,60.78269577
2015,15,15480,MUZO,BOYACA,435.0833333,651445.1044,7170,,,,,,,,,,,6.068108082,,,
2013,15,15491,NOBSA,BOYACA,3101.75,713454.2705,12817,13431,20215,1.505100131,,2,1091.97947,0.052322926,1057.708008,702.7492065,1.50510025,24.20028114,8.904809952,53.15066147,58.34628677
2014,15,15491,NOBSA,BOYACA,3175.583333,760807.7742,12961,13974,22226,1.59052527,5.675711155,2,1091.97947,0.052322926,1162.929321,731.1605835,1.59052515,24.50106812,7.451620579,56.2533989,60.78269577
2015,15,15491,NOBSA,BOYACA,3207.166667,790130.6711,13107,,,,,,,,,,,24.4691124,,,
2013,15,15494,NUEVO COLON,BOYACA,89.83333333,642478.1285,5075,13431,20215,1.505100131,,7,62.26158912,0.002983306,60.30752563,40.06877899,1.505100131,1.770114899,8.904809952,53.15066147,58.34628677
2014,15,15494,NUEVO COLON,BOYACA,104.5,675471.253,5120,13974,22226,1.59052527,5.675711155,7,62.26158912,0.002983306,66.30695343,41.68871307,1.59052527,2.041015625,7.451620579,56.2533989,60.78269577
2015,15,15494,NUEVO COLON,BOYACA,111.4166667,700890.3792,5163,,,,,,,,,,,2.157983065,,,
2013,15,15500,OICATA,BOYACA,87.58333333,729683.2571,2170,13431,20215,1.505100131,,7,35.0119995,0.001677623,33.9131546,22.53215981,1.505100012,4.03609848,8.904809952,53.15066147,58.34628677
2014,15,15500,OICATA,BOYACA,71.41666667,706228.9077,2170,13974,22226,1.59052527,5.675711155,7,35.0119995,0.001677623,37.2868576,23.44310951,1.59052527,3.291090727,7.451620579,56.2533989,60.78269577
2015,15,15500,OICATA,BOYACA,85.33333333,757287.1828,2176,,,,,,,,,,,3.921568632,,,
2013,15,15507,OTANCHE,BOYACA,247.5833333,607357.2793,8099,13431,20215,1.505100131,,7,78.78535705,0.003775053,76.31269836,50.7027359,1.50510025,3.056961775,8.904809952,53.15066147,58.34628677
2014,15,15507,OTANCHE,BOYACA,301.9166667,633767.2061,8140,13974,22226,1.59052527,5.675711155,7,78.78535705,0.003775053,83.90432739,52.75259018,1.59052527,3.70904994,7.451620579,56.2533989,60.78269577
2015,15,15507,OTANCHE,BOYACA,298.5833333,652955.7484,8168,,,,,,,,,,,3.655525684,,,
2013,15,15511,PACHAVITA,BOYACA,48.75,670034.4866,2064,13431,20215,1.505100131,,7,33.76612117,0.001617926,32.70637894,21.73036766,1.505100131,2.361918688,8.904809952,53.15066147,58.34628677
2014,15,15511,PACHAVITA,BOYACA,51.08333333,702511.931,2021,13974,22226,1.59052527,5.675711155,7,33.76612117,0.001617926,35.9600296,22.60890198,1.59052527,2.527626514,7.451620579,56.2533989,60.78269577
2015,15,15511,PACHAVITA,BOYACA,49.75,747740.6451,1989,,,,,,,,,,,2.501256943,,,
2013,15,15514,PAEZ,BOYACA,65.41666667,715120.7673,2335,13431,20215,1.505100131,,7,38.29433001,0.001834898,37.09247208,24.64451981,1.50510025,2.801570415,8.904809952,53.15066147,58.34628677
2014,15,15514,PAEZ,BOYACA,69.33333333,738822.4076,2308,13974,22226,1.59052527,5.675711155,7,38.29433001,0.001834898,40.78245163,25.64087105,1.59052515,3.004043818,7.451620579,56.2533989,60.78269577
2015,15,15514,PAEZ,BOYACA,74.33333333,758501.139,2273,,,,,,,,,,,3.270274162,,,
2013,15,15516,PAIPA,BOYACA,2850.916667,622623.5655,24232,13431,20215,1.505100131,,3,479.6885047,0.022984595,464.633606,308.7060852,1.50510025,11.76508999,8.904809952,53.15066147,58.34628677
2014,15,15516,PAIPA,BOYACA,3358.25,653172.0743,24532,13974,22226,1.59052527,5.675711155,3,479.6885047,0.022984595,510.8556213,321.1867371,1.59052527,13.68926334,7.451620579,56.2533989,60.78269577
2015,15,15516,PAIPA,BOYACA,3567.083333,685098.5109,24805,,,,,,,,,,,14.38050079,,,
2013,15,15518,PAJARITO,BOYACA,66,689935.425,1486,13431,20215,1.505100131,,7,28.53622178,0.001367332,27.64061928,18.36463737,1.50510025,4.441453457,8.904809952,53.15066147,58.34628677
2014,15,15518,PAJARITO,BOYACA,85.08333333,761948.957,1434,13974,22226,1.59052527,5.675711155,7,28.53622178,0.001367332,30.39032364,19.10709953,1.59052527,5.933286667,7.451620579,56.2533989,60.78269577
2015,15,15518,PAJARITO,BOYACA,77.08333333,839061.0815,1381,,,,,,,,,,,5.58170414,,,
2013,15,15522,PANQUEBA,BOYACA,43.41666667,658724.4866,1268,13431,20215,1.505100131,,7,22.1970162,0.001063585,21.50036812,14.28500843,1.505100131,3.424027443,8.904809952,53.15066147,58.34628677
2014,15,15522,PANQUEBA,BOYACA,53.33333333,698090.0726,1234,13974,22226,1.59052527,5.675711155,7,22.1970162,0.001063585,23.63923645,14.86253452,1.59052527,4.321988106,7.451620579,56.2533989,60.78269577
2015,15,15522,PANQUEBA,BOYACA,48.58333333,708002.7035,1207,,,,,,,,,,,4.025131226,,,
2013,15,15531,PAUNA,BOYACA,223,627946.3762,8278,13431,20215,1.505100131,,7,81.22848529,0.003892117,78.67914581,52.27502441,1.505100131,2.693887472,8.904809952,53.15066147,58.34628677
2014,15,15531,PAUNA,BOYACA,199.1666667,694926.584,8325,13974,22226,1.59052527,5.675711155,7,81.22848529,0.003892117,86.50619507,54.38844681,1.59052515,2.392392397,7.451620579,56.2533989,60.78269577
2015,15,15531,PAUNA,BOYACA,217.4166667,702616.383,8370,,,,,,,,,,,2.597570658,,,
2013,15,15533,PAYA,BOYACA,33.83333333,769657.6909,1965,13431,20215,1.505100131,,7,17.21141006,0.000824696,16.67123413,11.07649517,1.505100131,1.721798182,8.904809952,53.15066147,58.34628677
2014,15,15533,PAYA,BOYACA,44.08333333,784299.8743,1953,13974,22226,1.59052527,5.675711155,7,17.21141006,0.000824696,18.32969856,11.52430534,1.59052527,2.257211208,7.451620579,56.2533989,60.78269577
2015,15,15533,PAYA,BOYACA,52.33333333,777029.0817,1931,,,,,,,,,,,2.710167408,,,
2013,15,15537,PAZ DE RIO,BOYACA,480.25,611652.6811,3832,13431,20215,1.505100131,,7,47.2497494,0.002264003,45.76682663,30.40782928,1.505100131,12.53262043,8.904809952,53.15066147,58.34628677
2014,15,15537,PAZ DE RIO,BOYACA,511.9166667,693045.0552,3798,13974,22226,1.59052527,5.675711155,7,47.2497494,0.002264003,50.31973648,31.63718224,1.59052527,13.47858524,7.451620579,56.2533989,60.78269577
2015,15,15537,PAZ DE RIO,BOYACA,370.8333333,835479.7852,3765,,,,,,,,,,,9.849491119,,,
2013,15,15542,PESCA,BOYACA,228.8333333,636447.9663,6644,13431,20215,1.505100131,,7,58.58905901,0.002807334,56.75025558,37.70530319,1.505100131,3.444210291,8.904809952,53.15066147,58.34628677
2014,15,15542,PESCA,BOYACA,233.5,664830.7204,6534,13974,22226,1.59052527,5.675711155,7,58.58905901,0.002807334,62.39580536,39.22968292,1.590525389,3.573614836,7.451620579,56.2533989,60.78269577
2015,15,15542,PESCA,BOYACA,270.5833333,682364.4407,6425,,,,,,,,,,,4.21141386,,,
2013,15,15550,PISBA,BOYACA,26.41666667,829065.1527,1030,13431,20215,1.505100131,,7,12.1577323,0.000582546,11.77616501,7.82417345,1.50510025,2.564724922,8.904809952,53.15066147,58.34628677
2014,15,15550,PISBA,BOYACA,43.75,798129.3964,1008,13974,22226,1.59052527,5.675711155,7,12.1577323,0.000582546,12.94766426,8.140496254,1.59052515,4.340277672,7.451620579,56.2533989,60.78269577
2015,15,15550,PISBA,BOYACA,47.33333333,755371.2395,985,,,,,,,,,,,4.805414677,,,
2013,15,15572,PUERTO BOYACA,BOYACA,4129.666667,664112.6454,43053,13431,20215,1.505100131,,2,2763.582865,0.13241892,2676.848389,1778.518555,1.505100012,9.592053413,8.904809952,53.15066147,58.34628677
2014,15,15572,PUERTO BOYACA,BOYACA,4359.25,693468.1395,43645,13974,22226,1.59052527,5.675711155,2,2763.582865,0.13241892,2943.142822,1850.421997,1.59052515,9.987971306,7.451620579,56.2533989,60.78269577
2015,15,15572,PUERTO BOYACA,BOYACA,4747.583333,753039.5577,44285,,,,,,,,,,,10.72052193,,,
2013,15,15580,QUIPAMA,BOYACA,129.8333333,657870.3103,6605,13431,20215,1.505100131,,7,60.22093102,0.002885526,58.33090973,38.75550079,1.505100131,1.965682507,8.904809952,53.15066147,58.34628677
2014,15,15580,QUIPAMA,BOYACA,136.9166667,686496.9918,6536,13974,22226,1.59052527,5.675711155,7,60.22093102,0.002885526,64.13370514,40.32234192,1.59052527,2.09480834,7.451620579,56.2533989,60.78269577
2015,15,15580,QUIPAMA,BOYACA,185.6666667,694682.028,6479,,,,,,,,,,,2.865668535,,,
2013,15,15599,RAMIRIQUI,BOYACA,337.25,647136.1187,7909,13431,20215,1.505100131,,6,85.48034972,0.004095848,82.79756927,55.01133728,1.505100131,4.264129639,8.904809952,53.15066147,58.34628677
2014,15,15599,RAMIRIQUI,BOYACA,430.5,686694.1809,7868,13974,22226,1.59052527,5.675711155,6,85.48034972,0.004095848,91.03431702,57.23538208,1.59052515,5.471530437,7.451620579,56.2533989,60.78269577
2015,15,15599,RAMIRIQUI,BOYACA,423.25,718988.1933,7821,,,,,,,,,,,5.41171217,,,
2013,15,15600,RAQUIRA,BOYACA,542,598454.1582,9902,13431,20215,1.505100131,,6,152.1552281,0.007290619,147.3798676,97.92031097,1.505100131,5.473641872,8.904809952,53.15066147,58.34628677
2014,15,15600,RAQUIRA,BOYACA,525.5833333,626793.0107,10040,13974,22226,1.59052527,5.675711155,6,152.1552281,0.007290619,162.0413055,101.8791199,1.59052515,5.234893799,7.451620579,56.2533989,60.78269577
2015,15,15600,RAQUIRA,BOYACA,520.3333333,649669.7763,10181,,,,,,,,,,,5.110827446,,,
2013,15,15621,RONDON,BOYACA,51.41666667,752212.422,2264,13431,20215,1.505100131,,7,32.06304309,0.001536322,31.05675125,20.63434219,1.505100131,2.271054268,8.904809952,53.15066147,58.34628677
2014,15,15621,RONDON,BOYACA,60.58333333,815842.7804,2248,13974,22226,1.59052527,5.675711155,7,32.06304309,0.001536322,34.14629745,21.46856499,1.590525389,2.694988251,7.451620579,56.2533989,60.78269577
2015,15,15621,RONDON,BOYACA,52.58333333,782368.241,2224,,,,,,,,,,,2.364358425,,,
2013,15,15632,SABOYA,BOYACA,140.5,649991.4054,9744,13431,20215,1.505100131,,5,164.4706946,0.007880723,159.3088226,105.845993,1.505100131,1.441913009,8.904809952,53.15066147,58.34628677
2014,15,15632,SABOYA,BOYACA,169.75,671886.2038,9720,13974,22226,1.59052527,5.675711155,5,164.4706946,0.007880723,175.1569519,110.1252289,1.59052515,1.746399164,7.451620579,56.2533989,60.78269577
2015,15,15632,SABOYA,BOYACA,191.5,704123.8106,9691,,,,,,,,,,,1.976060271,,,
2013,15,15638,SACHICA,BOYACA,107.8333333,637312.4872,2908,13431,20215,1.505100131,,6,82.80620614,0.003967715,80.20735168,53.29037476,1.505100131,3.708161354,8.904809952,53.15066147,58.34628677
2014,15,15638,SACHICA,BOYACA,118.8333333,688918.2106,2916,13974,22226,1.59052527,5.675711155,6,82.80620614,0.003967715,88.18642426,55.44484711,1.59052515,4.075217247,7.451620579,56.2533989,60.78269577
2015,15,15638,SACHICA,BOYACA,145.4166667,718641.8634,2919,,,,,,,,,,,4.981729031,,,
2013,15,15646,SAMACA,BOYACA,3502.916667,612646.6636,14905,13431,20215,1.505100131,,5,242.9217463,0.011639758,235.297699,156.3335876,1.505100131,23.50162125,8.904809952,53.15066147,58.34628677
2014,15,15646,SAMACA,BOYACA,3363.333333,643262.4833,15148,13974,22226,1.59052527,5.675711155,5,242.9217463,0.011639758,258.7052612,162.6539764,1.59052527,22.2031517,7.451620579,56.2533989,60.78269577
2015,15,15646,SAMACA,BOYACA,3208.75,680660.1261,15410,,,,,,,,,,,20.8225174,,,
2013,15,15660,SAN EDUARDO,BOYACA,35.25,681179.9754,1461,13431,20215,1.505100131,,7,18.37861916,0.000880624,17.80181122,11.82765865,1.505100131,2.412730932,8.904809952,53.15066147,58.34628677
2014,15,15660,SAN EDUARDO,BOYACA,38.75,733577.8603,1458,13974,22226,1.59052527,5.675711155,7,18.37861916,0.000880624,19.57274437,12.30583763,1.59052515,2.657750368,7.451620579,56.2533989,60.78269577
2015,15,15660,SAN EDUARDO,BOYACA,45.66666667,782160.6303,1456,,,,,,,,,,,3.136446953,,,
2013,15,15664,SAN JOSE DE PARE,BOYACA,99.58333333,627849.9516,4191,13431,20215,1.505100131,,7,43.91512752,0.002104223,42.53686142,28.26181412,1.505100131,2.376123428,8.904809952,53.15066147,58.34628677
2014,15,15664,SAN JOSE DE PARE,BOYACA,120.4166667,659181.2637,4162,13974,22226,1.59052527,5.675711155,7,43.91512752,0.002104223,46.76845169,29.4044075,1.59052527,2.893240452,7.451620579,56.2533989,60.78269577
2015,15,15664,SAN JOSE DE PARE,BOYACA,130.4166667,683938.6604,4130,,,,,,,,,,,3.157788515,,,
2013,15,15667,SAN LUIS DE GACENO,BOYACA,248.6666667,630824.7108,4236,13431,20215,1.505100131,,7,71.1828134,0.003410772,68.94876099,45.81008148,1.505100131,5.870317936,8.904809952,53.15066147,58.34628677
2014,15,15667,SAN LUIS DE GACENO,BOYACA,260.25,679521.6133,4147,13974,22226,1.59052527,5.675711155,7,71.1828134,0.003410772,75.80782318,47.66212845,1.590525389,6.275620937,7.451620579,56.2533989,60.78269577
2015,15,15667,SAN LUIS DE GACENO,BOYACA,227.6666667,697600.9677,4068,,,,,,,,,,,5.596525669,,,
2013,15,15673,SAN MATEO,BOYACA,87.58333333,604381.5154,3093,13431,20215,1.505100131,,7,61.47670323,0.002945697,59.54727173,39.56365967,1.50510025,2.831662893,8.904809952,53.15066147,58.34628677
2014,15,15673,SAN MATEO,BOYACA,79.83333333,626530.9434,3001,13974,22226,1.59052527,5.675711155,7,61.47670323,0.002945697,65.47106934,41.16317368,1.59052527,2.660224438,7.451620579,56.2533989,60.78269577
2015,15,15673,SAN MATEO,BOYACA,69.75,678362.6942,2904,,,,,,,,,,,2.401859522,,,
2013,15,15676,SAN MIGUEL DE SEMA,BOYACA,78.41666667,629352.895,3563,13431,20215,1.505100131,,7,46.20320454,0.002213857,44.75312805,29.73431969,1.505100131,2.200860739,8.904809952,53.15066147,58.34628677
2014,15,15676,SAN MIGUEL DE SEMA,BOYACA,86.08333333,642663.4529,3573,13974,22226,1.59052527,5.675711155,7,46.20320454,0.002213857,49.20519638,30.93644333,1.59052527,2.409273148,7.451620579,56.2533989,60.78269577
2015,15,15676,SAN MIGUEL DE SEMA,BOYACA,91.08333333,698817.6485,3582,,,,,,,,,,,2.542806625,,,
2013,15,15681,SAN PABLO DE BORBUR,BOYACA,259.6666667,728710.1816,8297,13431,20215,1.505100131,,7,70.44592141,0.003375463,68.23499298,45.33584976,1.505100131,3.129645348,8.904809952,53.15066147,58.34628677
2014,15,15681,SAN PABLO DE BORBUR,BOYACA,308.4166667,775500.1581,8277,13974,22226,1.59052527,5.675711155,7,70.44592141,0.003375463,75.0230484,47.16872406,1.59052527,3.726189137,7.451620579,56.2533989,60.78269577
2015,15,15681,SAN PABLO DE BORBUR,BOYACA,289.6666667,763234.0236,8283,,,,,,,,,,,3.497122526,,,
2013,15,15690,SANTA MARIA,BOYACA,174.3333333,620492.2656,3217,13431,20215,1.505100131,,3,485.9547297,0.023284846,470.7031555,312.7387695,1.505100131,5.419127464,8.904809952,53.15066147,58.34628677
2014,15,15690,SANTA MARIA,BOYACA,252.6666667,660429.8518,3179,13974,22226,1.59052527,5.675711155,3,485.9547297,0.023284846,517.5289917,325.3824463,1.59052527,7.947991848,7.451620579,56.2533989,60.78269577
2015,15,15690,SANTA MARIA,BOYACA,181.25,721550.9344,3139,,,,,,,,,,,5.774131775,,,
2013,15,15693,SANTA ROSA DE VITERBO,BOYACA,292.1666667,659845.553,11120,13431,20215,1.505100131,,6,106.1245276,0.005085028,102.7938309,68.2970047,1.505100131,2.627398014,8.904809952,53.15066147,58.34628677
2014,15,15693,SANTA ROSA DE VITERBO,BOYACA,322.6666667,681015.5802,11089,13974,22226,1.59052527,5.675711155,6,106.1245276,0.005085028,113.0198288,71.05817413,1.590525389,2.909790516,7.451620579,56.2533989,60.78269577
2015,15,15693,SANTA ROSA DE VITERBO,BOYACA,326.1666667,693282.2301,11042,,,,,,,,,,,2.953873158,,,
2013,15,15696,SANTA SOFIA,BOYACA,68.25,617941.567,2155,13431,20215,1.505100131,,7,34.87144418,0.001670889,33.77701187,22.4417038,1.505100131,3.167053461,8.904809952,53.15066147,58.34628677
2014,15,15696,SANTA SOFIA,BOYACA,91.25,641811.039,2126,13974,22226,1.59052527,5.675711155,7,34.87144418,0.001670889,37.13716888,23.34899712,1.59052527,4.292098045,7.451620579,56.2533989,60.78269577
2015,15,15696,SANTA SOFIA,BOYACA,148.5,659021.5669,2095,,,,,,,,,,,7.088305473,,,
2013,15,15686,SANTANA,BOYACA,212.5833333,623273.5914,6003,13431,20215,1.505100131,,7,64.96241011,0.003112717,62.92358017,41.80690765,1.505100131,3.5412848,8.904809952,53.15066147,58.34628677
2014,15,15686,SANTANA,BOYACA,227.25,659156.0012,6008,13974,22226,1.59052527,5.675711155,7,64.96241011,0.003112717,69.18325806,43.49711227,1.59052527,3.782456636,7.451620579,56.2533989,60.78269577
2015,15,15686,SANTANA,BOYACA,240.25,700917.4894,6027,,,,,,,,,,,3.986228704,,,
2013,15,15720,SATIVANORTE,BOYACA,57.33333333,630408.2875,1936,13431,20215,1.505100131,,7,18.67756023,0.000894948,18.09136963,12.02004337,1.50510025,2.961432457,8.904809952,53.15066147,58.34628677
2014,15,15720,SATIVANORTE,BOYACA,64.66666667,702636.1168,1909,13974,22226,1.59052527,5.675711155,7,18.67756023,0.000894948,19.89110947,12.50600052,1.59052527,3.387462854,7.451620579,56.2533989,60.78269577
2015,15,15720,SATIVANORTE,BOYACA,70.5,739425.9862,1863,,,,,,,,,,,3.784219027,,,
2013,15,15723,SATIVASUR,BOYACA,48.16666667,597412.3614,920,13431,20215,1.505100131,,7,11.54359338,0.000553119,11.18130016,7.42894125,1.505100131,5.235507011,8.904809952,53.15066147,58.34628677
2014,15,15723,SATIVASUR,BOYACA,62.83333333,630887.6496,906,13974,22226,1.59052527,5.675711155,7,11.54359338,0.000553119,12.29362297,7.729284763,1.59052527,6.935246468,7.451620579,56.2533989,60.78269577
2015,15,15723,SATIVASUR,BOYACA,62,633685.349,891,,,,,,,,,,,6.958473682,,,
2013,15,15740,SIACHOQUE,BOYACA,104.0833333,618811.2006,6808,13431,20215,1.505100131,,6,143.3631143,0.006869339,138.8636932,92.26210022,1.505100012,1.528838634,8.904809952,53.15066147,58.34628677
2014,15,15740,SIACHOQUE,BOYACA,122.5833333,634239.0405,6830,13974,22226,1.59052527,5.675711155,6,143.3631143,0.006869339,152.6779327,95.99214935,1.59052515,1.794777989,7.451620579,56.2533989,60.78269577
2015,15,15740,SIACHOQUE,BOYACA,120.5833333,671821.057,6859,,,,,,,,,,,1.758030772,,,
2013,15,15753,SOATA,BOYACA,449,670358.4157,6173,13431,20215,1.505100131,,7,65.88428507,0.00315689,63.81652069,42.40018463,1.505100012,7.273611069,8.904809952,53.15066147,58.34628677
2014,15,15753,SOATA,BOYACA,494.0833333,672680.6923,6025,13974,22226,1.59052527,5.675711155,7,65.88428507,0.00315689,70.1650238,44.11437607,1.59052515,8.20055294,7.451620579,56.2533989,60.78269577
2015,15,15753,SOATA,BOYACA,542.3333333,705371.4902,5878,,,,,,,,,,,9.226493835,,,
2013,15,15757,SOCHA,BOYACA,775.6666667,572908.0768,5660,13431,20215,1.505100131,,6,88.72146656,0.004251148,85.93696594,57.0971756,1.505100131,13.7043581,8.904809952,53.15066147,58.34628677
2014,15,15757,SOCHA,BOYACA,809.4166667,621006.7711,5647,13974,22226,1.59052527,5.675711155,6,88.72146656,0.004251148,94.48602295,59.4055481,1.59052527,14.33356953,7.451620579,56.2533989,60.78269577
2015,15,15757,SOCHA,BOYACA,823.8333333,677661.2283,5643,,,,,,,,,,,14.59920883,,,
2013,15,15755,SOCOTA,BOYACA,355.3333333,568083.9748,6849,13431,20215,1.505100131,,7,78.8497828,0.00377814,76.37509918,50.74419785,1.505100131,5.188105106,8.904809952,53.15066147,58.34628677
2014,15,15755,SOCOTA,BOYACA,359.8333333,591290.4331,6660,13974,22226,1.59052527,5.675711155,7,78.8497828,0.00377814,83.97293854,52.79573059,1.59052515,5.40290308,7.451620579,56.2533989,60.78269577
2015,15,15755,SOCOTA,BOYACA,327.25,656934.3557,6466,,,,,,,,,,,5.061088562,,,
2013,15,15759,SOGAMOSO,BOYACA,17647.58333,650895.0601,93747,13431,20215,1.505100131,,2,2159.959881,0.103495921,2092.170166,1390.053711,1.50510025,18.82469177,8.904809952,53.15066147,58.34628677
2014,15,15759,SOGAMOSO,BOYACA,19014.66667,697490.4495,93715,13974,22226,1.59052527,5.675711155,2,2159.959881,0.103495921,2300.300293,1446.251953,1.59052527,20.28988647,7.451620579,56.2533989,60.78269577
2015,15,15759,SOGAMOSO,BOYACA,20963,740555.4174,93683,,,,,,,,,,,22.37652588,,,
2013,15,15761,SOMONDOCO,BOYACA,82.75,623162.7951,3012,13431,20215,1.505100131,,7,50.73763755,0.002431128,49.14524841,32.65247726,1.505100131,2.747344017,8.904809952,53.15066147,58.34628677
